"CDSecao","DSSecao","CDDivisao","DSDivisao","CDGrupo","DSGrupo","CDClasse","DSClasse","CDSubclasse","DSSubclasse","Vigencia21","Vigencia22","Vigencia23"
"B","Indústrias extrativas","06","Extração de petróleo e gás natural","060","Extração de petróleo e gás natural","06000","Extração de petróleo e gás natural","0600003","Extração e beneficiamento de areias betuminosas","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","071","Extração de minério de ferro","07103","Extração de minério de ferro","0710301","Extração de minério de ferro","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","071","Extração de minério de ferro","07103","Extração de minério de ferro","0710302","Pelotização, sinterização e outros beneficiamentos de minério de ferro","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07219","Extração de minério de alumínio","0721901","Extração de minério de alumínio","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07219","Extração de minério de alumínio","0721902","Beneficiamento de minério de alumínio","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07227","Extração de minério de estanho","0722701","Extração de minério de estanho","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07227","Extração de minério de estanho","0722702","Beneficiamento de minério de estanho","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07235","Extração de minério de manganês","0723501","Extração de minério de manganês","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07235","Extração de minério de manganês","0723502","Beneficiamento de minério de manganês","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07243","Extração de minério de metais preciosos","0724301","Extração de minério de metais preciosos","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07243","Extração de minério de metais preciosos","0724302","Beneficiamento de minério de metais preciosos","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07251","Extração de minerais radioativos","0725100","Extração de minerais radioativos","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07294","Extração de minerais metálicos não ferrosos não especificados anteriormente","0729401","Extração de minérios de nióbio e titânio","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07294","Extração de minerais metálicos não ferrosos não especificados anteriormente","0729402","Extração de minério de tungstênio","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07294","Extração de minerais metálicos não ferrosos não especificados anteriormente","0729403","Extração de minério de níquel","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07294","Extração de minerais metálicos não ferrosos não especificados anteriormente","0729404","Extração de minérios de cobre, chumbo, zinco e outros minerais metálicos não ferrosos não especificados anteriormente","1","1","1"
"B","Indústrias extrativas","07","Extração de minerais metálicos","072","Extração de minerais metálicos não-ferrosos","07294","Extração de minerais metálicos não ferrosos não especificados anteriormente","0729405","Beneficiamento de minérios de cobre, chumbo, zinco e outros minerais metálicos não ferrosos não especificados anteriormente","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","081","Extração de pedra, areia e argila","08100","Extração de pedra, areia e argila","0810001","Extração de ardósia e beneficiamento associado","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","081","Extração de pedra, areia e argila","08100","Extração de pedra, areia e argila","0810002","Extração de granito e beneficiamento associado","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","081","Extração de pedra, areia e argila","08100","Extração de pedra, areia e argila","0810003","Extração de mármore e beneficiamento associado","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","081","Extração de pedra, areia e argila","08100","Extração de pedra, areia e argila","0810004","Extração de calcário e dolomita e beneficiamento associado","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","081","Extração de pedra, areia e argila","08100","Extração de pedra, areia e argila","0810005","Extração de gesso e caulim","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","081","Extração de pedra, areia e argila","08100","Extração de pedra, areia e argila","0810006","Extração de areia, cascalho ou pedregulho e beneficiamento associado","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","081","Extração de pedra, areia e argila","08100","Extração de pedra, areia e argila","0810007","Extração de argila e beneficiamento associado","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","081","Extração de pedra, areia e argila","08100","Extração de pedra, areia e argila","0810008","Extração de saibro e beneficiamento associado","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","081","Extração de pedra, areia e argila","08100","Extração de pedra, areia e argila","0810009","Extração de basalto e beneficiamento associado","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","081","Extração de pedra, areia e argila","08100","Extração de pedra, areia e argila","0810010","Beneficiamento de gesso e caulim associado à extração","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","081","Extração de pedra, areia e argila","08100","Extração de pedra, areia e argila","0810099","Extração e britamento de pedras e outros materiais para construção e beneficiamento associado","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","089","Extração de outros minerais não-metálicos","08916","Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos","0891600","Extração de minerais para fabricação de adubos, fertilizantes e outros produtos químicos","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","089","Extração de outros minerais não-metálicos","08924","Extração e refino de sal marinho e sal-gema","0892401","Extração de sal marinho","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","089","Extração de outros minerais não-metálicos","08924","Extração e refino de sal marinho e sal-gema","0892402","Extração de sal gema","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","089","Extração de outros minerais não-metálicos","08924","Extração e refino de sal marinho e sal-gema","0892403","Refino e outros tratamentos do sal","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","089","Extração de outros minerais não-metálicos","08932","Extração de gemas (pedras preciosas e semipreciosas)","0893200","Extração de gemas (pedras preciosas e semipreciosas)","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","089","Extração de outros minerais não-metálicos","08991","Extração de minerais não metálicos não especificados anteriormente","0899101","Extração de grafita","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","089","Extração de outros minerais não-metálicos","08991","Extração de minerais não metálicos não especificados anteriormente","0899102","Extração de quartzo","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","089","Extração de outros minerais não-metálicos","08991","Extração de minerais não metálicos não especificados anteriormente","0899103","Extração de amianto","1","1","1"
"B","Indústrias extrativas","08","Extração de minerais não-metálicos","089","Extração de outros minerais não-metálicos","08991","Extração de minerais não metálicos não especificados anteriormente","0899199","Extração de outros minerais não metálicos não especificados anteriormente","1","1","1"
"B","Indústrias extrativas","09","Atividades de apoio à extração de minerais","091","Atividades de apoio à extração de petróleo e gás natural","09106","Atividades de apoio à extração de petróleo e gás natural","0910600","Atividades de apoio à extração de petróleo e gás natural","1","1","1"
"B","Indústrias extrativas","09","Atividades de apoio à extração de minerais","099","Atividades de apoio à extração de minerais, exceto petróleo e gás natural","09904","Atividades de apoio à extração de minerais, exceto petróleo e gás natural","0990401","Atividades de apoio à extração de minério de ferro","1","1","1"
"B","Indústrias extrativas","09","Atividades de apoio à extração de minerais","099","Atividades de apoio à extração de minerais, exceto petróleo e gás natural","09904","Atividades de apoio à extração de minerais, exceto petróleo e gás natural","0990402","Atividades de apoio à extração de minerais metálicos não ferrosos","1","1","1"
"B","Indústrias extrativas","09","Atividades de apoio à extração de minerais","099","Atividades de apoio à extração de minerais, exceto petróleo e gás natural","09904","Atividades de apoio à extração de minerais, exceto petróleo e gás natural","0990403","Atividades de apoio à extração de minerais não metálicos","1","1","1"
